codeLaniId,url,type,appeared
bridgetalk,https://codelani.com/languages/bridgetalk.html,pl,
brightscript-lang,https://codelani.com/languages/brightscript-lang.html,pl,2008
brisk,https://codelani.com/languages/brisk.html,pl,1995
brl,https://codelani.com/languages/brl.html,pl,1997
bro,https://codelani.com/languages/bro.html,pl,1994
brooks-programming-language,https://codelani.com/languages/brooks-programming-language.html,pl,2003
brouhaha,https://codelani.com/languages/brouhaha.html,pl,1987
brown-university-interactive-language,https://codelani.com/languages/brown-university-interactive-language.html,pl,1968
bscript,https://codelani.com/languages/bscript.html,pl,1999
bscript-interpreter,https://codelani.com/languages/bscript-interpreter.html,interpreter,1999
bsml,https://codelani.com/languages/bsml.html,pl,1996
bsp,https://codelani.com/languages/bsp.html,pl,1989
bucklescript,https://codelani.com/languages/bucklescript.html,pl,2010
buddyscript,https://codelani.com/languages/buddyscript.html,pl,2002
bugsys,https://codelani.com/languages/bugsys.html,pl,1964
builder-editor,https://codelani.com/languages/builder-editor.html,editor,
bullfrog,https://codelani.com/languages/bullfrog.html,esolang,2005
bush,https://codelani.com/languages/bush.html,pl,2002
business-application-language,https://codelani.com/languages/business-application-language.html,pl,1974
business-basic,https://codelani.com/languages/business-basic.html,pl,1970
business-object-notation,https://codelani.com/languages/business-object-notation.html,notation,1989
business-process-modeling-language,https://codelani.com/languages/business-process-modeling-language.html,pl,2002
business-rule-language,https://codelani.com/languages/business-rule-language.html,pl,2012
butterfly-common-lisp,https://codelani.com/languages/butterfly-common-lisp.html,pl,1993
bx,https://codelani.com/languages/bx.html,pl,1990
bytecode-modeling-language,https://codelani.com/languages/bytecode-modeling-language.html,bytecode,
bytelisp,https://codelani.com/languages/bytelisp.html,pl,1965
bywater-basic,https://codelani.com/languages/bywater-basic.html,pl,1992
c,https://codelani.com/languages/c.html,pl,1972
c--,https://codelani.com/languages/c--.html,pl,1997
c-al,https://codelani.com/languages/c-al.html,pl,1987
c-cubed,https://codelani.com/languages/c-cubed.html,pl,2009
c-shell,https://codelani.com/languages/c-shell.html,pl,1978
c2,https://codelani.com/languages/c2.html,pl,2012
c3,https://codelani.com/languages/c3.html,pl,2019
ca-realizer,https://codelani.com/languages/ca-realizer.html,pl,1992
ca-telon,https://codelani.com/languages/ca-telon.html,pl,1981
cabal,https://codelani.com/languages/cabal.html,pl,1997
cache-basic,https://codelani.com/languages/cache-basic.html,queryLanguage,1997
cache-objectscript,https://codelani.com/languages/cache-objectscript.html,pl,1997
cactus,https://codelani.com/languages/cactus.html,pl,1998
cadence-skill,https://codelani.com/languages/cadence-skill.html,pl,1990
cado-systems-technical-information,https://codelani.com/languages/cado-systems-technical-information.html,pl,1973
cafeobj,https://codelani.com/languages/cafeobj.html,pl,1997
cages,https://codelani.com/languages/cages.html,pl,1973
caisys,https://codelani.com/languages/caisys.html,pl,1973
cajole,https://codelani.com/languages/cajole.html,pl,1978
cal,https://codelani.com/languages/cal.html,pl,2001
calc,https://codelani.com/languages/calc.html,plzoo,2013
calc_var,https://codelani.com/languages/calc_var.html,plzoo,2013
caltech-intermediate-form,https://codelani.com/languages/caltech-intermediate-form.html,pl,1980
camac,https://codelani.com/languages/camac.html,pl,1979
camal,https://codelani.com/languages/camal.html,pl,1973
camil,https://codelani.com/languages/camil.html,pl,1978
caml,https://codelani.com/languages/caml.html,pl,1985
candor,https://codelani.com/languages/candor.html,pl,2012
canon-capsl,https://codelani.com/languages/canon-capsl.html,pl,1989
cantor,https://codelani.com/languages/cantor.html,pl,1987
capn-proto,https://codelani.com/languages/capn-proto.html,idl,2013
capsl,https://codelani.com/languages/capsl.html,pl,1996
capsule,https://codelani.com/languages/capsule.html,pl,1981
capybara,https://codelani.com/languages/capybara.html,library,2009
carp,https://codelani.com/languages/carp.html,pl,2016
carpet,https://codelani.com/languages/carpet.html,pl,1997
cartocss,https://codelani.com/languages/cartocss.html,pl,2010
casio-basic,https://codelani.com/languages/casio-basic.html,pl,2006
cassandre,https://codelani.com/languages/cassandre.html,pl,1967
cat,https://codelani.com/languages/cat.html,pl,2016
catalysis,https://codelani.com/languages/catalysis.html,pl,1998
categorical-query-language,https://codelani.com/languages/categorical-query-language.html,queryLanguage,2019
cayenne,https://codelani.com/languages/cayenne.html,pl,1998
cayley,https://codelani.com/languages/cayley.html,pl,1975
cbasic,https://codelani.com/languages/cbasic.html,pl,1982
cbor,https://codelani.com/languages/cbor.html,binaryDataFormat,2013
ccal,https://codelani.com/languages/ccal.html,pl,1987
ccd,https://codelani.com/languages/ccd.html,xmlFormat,2008
ccel,https://codelani.com/languages/ccel.html,pl,1993
ccr,https://codelani.com/languages/ccr.html,xmlFormat,2007
cda,https://codelani.com/languages/cda.html,xmlFormat,1996
cddl,https://codelani.com/languages/cddl.html,idl,2017
cdf,https://codelani.com/languages/cdf.html,binaryDataFormat,1985
cdlpp,https://codelani.com/languages/cdlpp.html,pl,1997
cecil,https://codelani.com/languages/cecil.html,pl,1992
cedar-fortran,https://codelani.com/languages/cedar-fortran.html,pl,1984
ceemac,https://codelani.com/languages/ceemac.html,pl,1980
cel-programming-language,https://codelani.com/languages/cel-programming-language.html,pl,1995
celip,https://codelani.com/languages/celip.html,pl,1990
cell,https://codelani.com/languages/cell.html,pl,2017
cellsim,https://codelani.com/languages/cellsim.html,pl,1973
celsius-webscript,https://codelani.com/languages/celsius-webscript.html,pl,2006
ceprol,https://codelani.com/languages/ceprol.html,pl,1985
cesil,https://codelani.com/languages/cesil.html,pl,1974
ceu,https://codelani.com/languages/ceu.html,pl,2011
ceylon,https://codelani.com/languages/ceylon.html,pl,2011
cfengine,https://codelani.com/languages/cfengine.html,application,1993
cfml,https://codelani.com/languages/cfml.html,pl,1995
cfscript,https://codelani.com/languages/cfscript.html,pl,1999
cg,https://codelani.com/languages/cg.html,pl,2003
cgol,https://codelani.com/languages/cgol.html,pl,1973
ch,https://codelani.com/languages/ch.html,pl,2001
chain-format,https://codelani.com/languages/chain-format.html,textData,2013
chain-programming-language,https://codelani.com/languages/chain-programming-language.html,pl,1981
chaiscript,https://codelani.com/languages/chaiscript.html,pl,2009
champ,https://codelani.com/languages/champ.html,pl,1968
chapel,https://codelani.com/languages/chapel.html,pl,2004
charity,https://codelani.com/languages/charity.html,pl,1992
charly,https://codelani.com/languages/charly.html,pl,2017
charmpp,https://codelani.com/languages/charmpp.html,pl,1993
charrette-ada,https://codelani.com/languages/charrette-ada.html,pl,1980
chartio-app,https://codelani.com/languages/chartio-app.html,application,2010
charybdis,https://codelani.com/languages/charybdis.html,pl,1967
chatterbot,https://codelani.com/languages/chatterbot.html,library,2014
checked-c,https://codelani.com/languages/checked-c.html,pl,2015
checkout,https://codelani.com/languages/checkout.html,assembly,2011
cheetah,https://codelani.com/languages/cheetah.html,template,2001
chef,https://codelani.com/languages/chef.html,esolang,2002
chemtrains,https://codelani.com/languages/chemtrains.html,pl,1992
chevrotain,https://codelani.com/languages/chevrotain.html,library,2015
chicken,https://codelani.com/languages/chicken.html,pl,1994
chicken-lang,https://codelani.com/languages/chicken-lang.html,esolang,2013
chicon,https://codelani.com/languages/chicon.html,pl,1998
chill,https://codelani.com/languages/chill.html,pl,1980
chimera,https://codelani.com/languages/chimera.html,pl,1994
chinese-basic,https://codelani.com/languages/chinese-basic.html,pl,1980
chip-8,https://codelani.com/languages/chip-8.html,pl,1970
chip-programming-language,https://codelani.com/languages/chip-programming-language.html,pl,1985
chipmunk-basic,https://codelani.com/languages/chipmunk-basic.html,pl,1989
chirp,https://codelani.com/languages/chirp.html,visual,2008
chisel,https://codelani.com/languages/chisel.html,hardwareDescriptionLanguage,2015
chocolatey-pm,https://codelani.com/languages/chocolatey-pm.html,packageManager,2011
chomski,https://codelani.com/languages/chomski.html,pl,2007
chrome-programming-language,https://codelani.com/languages/chrome-programming-language.html,pl,2008
chronolog,https://codelani.com/languages/chronolog.html,pl,1985
chronologmc,https://codelani.com/languages/chronologmc.html,pl,1996
chronologz,https://codelani.com/languages/chronologz.html,pl,1993
chuck,https://codelani.com/languages/chuck.html,pl,2003
ciao,https://codelani.com/languages/ciao.html,pl,2013
ciao-programming-language,https://codelani.com/languages/ciao-programming-language.html,pl,1984
cigale,https://codelani.com/languages/cigale.html,pl,1986
cil,https://codelani.com/languages/cil.html,pl,2000
cilk,https://codelani.com/languages/cilk.html,pl,1994
cimfast,https://codelani.com/languages/cimfast.html,pl,1991
cims-pl-i,https://codelani.com/languages/cims-pl-i.html,pl,1970
cipherlab,https://codelani.com/languages/cipherlab.html,pl,1988
circa,https://codelani.com/languages/circa.html,pl,2012
circal,https://codelani.com/languages/circal.html,pl,1985
circle-lang,https://codelani.com/languages/circle-lang.html,pl,2019
cirru,https://codelani.com/languages/cirru.html,pl,2012
citrine,https://codelani.com/languages/citrine.html,pl,2014
cixl,https://codelani.com/languages/cixl.html,pl,2018
cl-i,https://codelani.com/languages/cl-i.html,pl,1960
claire,https://codelani.com/languages/claire.html,pl,2004
clamp,https://codelani.com/languages/clamp.html,pl,2014
clanger,https://codelani.com/languages/clanger.html,pl,1995
clarion,https://codelani.com/languages/clarion.html,pl,1986
clarity,https://codelani.com/languages/clarity.html,contractLanguage,2019
clascal,https://codelani.com/languages/clascal.html,pl,1983
clash,https://codelani.com/languages/clash.html,pl,2015
class,https://codelani.com/languages/class.html,pl,1970
classic,https://codelani.com/languages/classic.html,pl,
classic-ada,https://codelani.com/languages/classic-ada.html,pl,
clausal-lang,https://codelani.com/languages/clausal-lang.html,pl,1997
clean,https://codelani.com/languages/clean.html,pl,1987
cleanlang,https://codelani.com/languages/cleanlang.html,pl,2017
clear,https://codelani.com/languages/clear.html,pl,1976
cleogo,https://codelani.com/languages/cleogo.html,pl,1998
cleopatra,https://codelani.com/languages/cleopatra.html,pl,1973
cli-assembly,https://codelani.com/languages/cli-assembly.html,library,2005
click,https://codelani.com/languages/click.html,pl,1999
clickpath,https://codelani.com/languages/clickpath.html,queryLanguage,2011
clike,https://codelani.com/languages/clike.html,pl,2014
clion-editor,https://codelani.com/languages/clion-editor.html,editor,
clipper,https://codelani.com/languages/clipper.html,pl,1985
clips,https://codelani.com/languages/clips.html,pl,1985
clisp,https://codelani.com/languages/clisp.html,pl,1973
clist,https://codelani.com/languages/clist.html,pl,1990
cloe,https://codelani.com/languages/cloe.html,pl,2018
clojars-pm,https://codelani.com/languages/clojars-pm.html,packageManager,
clojure,https://codelani.com/languages/clojure.html,pl,2007
clojurescript,https://codelani.com/languages/clojurescript.html,pl,2011
clos,https://codelani.com/languages/clos.html,pl,1988
closure-templates,https://codelani.com/languages/closure-templates.html,template,2009
cloud-firestore-security-rules,https://codelani.com/languages/cloud-firestore-security-rules.html,application,2017
clover,https://codelani.com/languages/clover.html,pl,1996
clp-star,https://codelani.com/languages/clp-star.html,pl,1989
clpr,https://codelani.com/languages/clpr.html,pl,1986
clu,https://codelani.com/languages/clu.html,pl,1975
clx,https://codelani.com/languages/clx.html,pl,1985
cmake,https://codelani.com/languages/cmake.html,application,2000
cmix,https://codelani.com/languages/cmix.html,pl,
cmn,https://codelani.com/languages/cmn.html,pl,1990
cms-2,https://codelani.com/languages/cms-2.html,pl,1968
cms-exec,https://codelani.com/languages/cms-exec.html,pl,1966
cms-pipelines,https://codelani.com/languages/cms-pipelines.html,pl,1986
cmu-common-lisp,https://codelani.com/languages/cmu-common-lisp.html,pl,1980
co2,https://codelani.com/languages/co2.html,pl,2016
cobloc,https://codelani.com/languages/cobloc.html,pl,1964
cobol,https://codelani.com/languages/cobol.html,pl,1959
cobol-net,https://codelani.com/languages/cobol-net.html,pl,2002
cobolscript,https://codelani.com/languages/cobolscript.html,pl,1999
cobra,https://codelani.com/languages/cobra.html,pl,2006
coco-r,https://codelani.com/languages/coco-r.html,grammarLanguage,1990
cocoapods-pm,https://codelani.com/languages/cocoapods-pm.html,packageManager,
coconut,https://codelani.com/languages/coconut.html,pl,2014
coda-editor,https://codelani.com/languages/coda-editor.html,editor,2007
code-blocks-editor,https://codelani.com/languages/code-blocks-editor.html,editor,
code-programming-language,https://codelani.com/languages/code-programming-language.html,pl,1992
codecept,https://codelani.com/languages/codecept.html,library,2015
codegear-delphi,https://codelani.com/languages/codegear-delphi.html,pl,1995
codelite-editor,https://codelani.com/languages/codelite-editor.html,editor,
codemirror-editor,https://codelani.com/languages/codemirror-editor.html,editor,2007
codil,https://codelani.com/languages/codil.html,pl,1970
coff,https://codelani.com/languages/coff.html,binaryExecutable,1983
coffee-cinema-4d,https://codelani.com/languages/coffee-cinema-4d.html,pl,1992
coffeepp,https://codelani.com/languages/coffeepp.html,pl,2017
coffeescript,https://codelani.com/languages/coffeescript.html,pl,2009
cogmap,https://codelani.com/languages/cogmap.html,pl,1992
coherence,https://codelani.com/languages/coherence.html,pl,2009
coherent-parallel-c,https://codelani.com/languages/coherent-parallel-c.html,pl,1988
coi-protocol,https://codelani.com/languages/coi-protocol.html,protocol,
col,https://codelani.com/languages/col.html,pl,1989
colasl,https://codelani.com/languages/colasl.html,pl,1962
cold-k,https://codelani.com/languages/cold-k.html,pl,1989
coldfusion,https://codelani.com/languages/coldfusion.html,pl,1995
